reaction_energy,activation_energy,surface,ab,a,b,reference,url,dataset 
0.846,0.846,AgPt3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.84741,0.84741,ZrZr3(211) AB,C*,C (graphene),*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.84863,0.84863,SnAu3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.8563,0.8563,AsPt(211) AA,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.86,0.86,Ru(0001step),NH3*,NH3,*,"J. Catal. 220, 273-279, (2003)",http://www.sciencedirect.com/science/article/pii/S0021951703001568,"DACAPO, RPBE @ CAMD/SUNCAT"
0.86443,0.86443,InAu3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.86586,0.86586,PbPd3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.86726,0.86726,BiPd(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.86765,0.86765,CdPd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.87706,0.87706,BiPd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.8876,0.8876,SbAu3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.90178,0.90178,BiPd(211) AA,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.90308,0.90308,AuPt3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.90361,0.90361,BiPt(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.90922,0.90922,AsRu(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.91966,0.91966,NbNb3(211) AB,C*,C (graphene),*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.93094,0.93094,CdAu3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.93316,0.93316,TiTi3(211) AB,C*,C (graphene),*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.93445,0.93445,InPd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.93453,0.93453,ZnAu3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.93781,0.93781,AgPd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.95375,0.95375,YRh3(211) BB,C*,C (graphene),*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.95436,0.95436,SbPd3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.95994,0.95994,AuPd3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.96238,0.96238,CdPd(211) AA,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.96459,0.96459,LaRh3(211) BB,C*,C (graphene),*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.9649,0.9649,SnPd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.96739,0.96739,BiAu3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.98207,0.98207,CdPd3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.98598,0.98598,VV3(211) AB,C*,C (graphene),*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.98715,0.98715,PtAg3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
0.99312,0.99312,AuPd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.01223,1.01223,InPt3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.0198,1.0198,SnPd3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.02176,1.02176,PbAu3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.04602,1.04602,CuPd3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.05321,1.05321,CuAg3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.0554,1.0554,BiPt3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.05604,1.05604,CdAg3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.0675,1.0675,AgPd3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.0801,1.0801,CdPt3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.08777,1.08777,SbPd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.08843,1.08843,SnPt3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.10026,1.10026,BiAg3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.10547,1.10547,AsPt(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.1195,1.1195,WW3(211) AB,C*,C (graphene),*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.12511,1.12511,SbRh(211) AA,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.12744,1.12744,GaPd3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.1306,1.1306,ZnPd3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.13193,1.13193,GaAu3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.13371,1.13371,BiAg3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.14303,1.14303,ScSc3(211) AB,C*,C (graphene),*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.14315,1.14315,CuPd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.15978,1.15978,CdAg3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.17746,1.17746,PdPd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.17883,1.17883,PdPt3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.18607,1.18607,PbAg3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.20593,1.20593,PbAu3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.21346,1.21346,SbAu3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.2164,1.2164,CuPt3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.21719,1.21719,GePt(211) AA,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.22345,1.22345,TaTa3(211) AB,C*,C (graphene),*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.23762,1.23762,PtPd3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.23881,1.23881,PbAg3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.24235,1.24235,BiAu(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.24928,1.24928,AsPd(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.25276,1.25276,SbPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.2553,1.2553,CdPt(211) AA,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.25758,1.25758,ZnPd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.2812,1.2812,NiPd3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.28517,1.28517,SbPt(211) AA,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.28725,1.28725,CdPt(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.2941,1.2941,NiPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.29742,1.29742,SbAg3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.30712,1.30712,GePt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.31172,1.31172,ZnPt(211) AA,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.32911,1.32911,GaPd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.32924,1.32924,BiAu(211) AA,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.33771,1.33771,SnPd(211) AA,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.34328,1.34328,AgCu3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.34351,1.34351,CuPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.34395,1.34395,CuAg3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.34658,1.34658,CdPd(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.34756,1.34756,RhPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.3496,1.3496,ZnPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.3604,1.3604,CoPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.36144,1.36144,PtPd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.36704,1.36704,InPd(211) AA,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.3701,1.3701,AsPd3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.37341,1.37341,GaPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.37772,1.37772,SnPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.38104,1.38104,AsAg3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.38116,1.38116,SbPt(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.38403,1.38403,GePd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.3991,1.3991,SbAg3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.40267,1.40267,SbPt3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.40894,1.40894,PtCu3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.40966,1.40966,RuPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.40985,1.40985,HgPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.41358,1.41358,AsRh(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.41547,1.41547,PtPt3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.42497,1.42497,AuPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.42797,1.42797,TlPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.42908,1.42908,ZnPt3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.43152,1.43152,SnAg3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.44631,1.44631,InPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.45054,1.45054,PtCd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.45462,1.45462,BiPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.4559,1.4559,AgPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.45701,1.45701,BiRh(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.46245,1.46245,GePd3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.46325,1.46325,CdPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.46475,1.46475,PdCu3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.47143,1.47143,SnAu3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.47597,1.47597,SbPd(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.47768,1.47768,SnPt(211) AA,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.4785,1.4785,PbPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.47952,1.47952,ZnAg3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.48126,1.48126,InAu3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.48235,1.48235,ZnAu3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.48587,1.48587,PdPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.49716,1.49716,SnPd(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.49976,1.49976,AuCu3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.50204,1.50204,PtCu3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.5075,1.5075,AuCd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.51092,1.51092,AsAg3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.51618,1.51618,SnPt(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.51887,1.51887,PdPb3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.52454,1.52454,AsPd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.53742,1.53742,SnAg3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.53878,1.53878,AsPt3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.53947,1.53947,AgCd3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.54158,1.54158,ZnPd(211) AA,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.54558,1.54558,CoPd3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.54866,1.54866,AsCu3(211) AB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.55363,1.55363,PdCu3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.5658,1.5658,InAg3(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.57695,1.57695,SnRu(211) BB,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
1.58372,1.58372,AsRh(211) AA,O*,hfO2,*,J. Catal. 293 (2012) 51-60,http://dx.doi.org/10.1016/j.jcat.2012.06.004,"SUNCAT alloys, DACAPO/RPBE"
